created_at,id_str,retweet_count
"Wed Jan 11 05:03:26 +0000 2023","1613038856550367232",4415
"Wed Jan 11 05:03:26 +0000 2023","1613038854700961792",1343
"Wed Jan 11 05:03:26 +0000 2023","1613038853992120320",1
"Wed Jan 11 05:03:25 +0000 2023","1613038852804956160",2804
"Wed Jan 11 05:03:25 +0000 2023","1613038851274211328",876
"Wed Jan 11 05:03:25 +0000 2023","1613038849323573249",6
"Wed Jan 11 05:03:25 +0000 2023","1613038849185153024",69
"Wed Jan 11 05:03:25 +0000 2023","1613038848795189249",0
"Wed Jan 11 05:03:24 +0000 2023","1613038848266895362",147
"Wed Jan 11 05:03:24 +0000 2023","1613038847910350848",12
"Wed Jan 11 05:03:24 +0000 2023","1613038846043901952",22
"Wed Jan 11 05:03:24 +0000 2023","1613038845704167431",1343
"Wed Jan 11 05:03:23 +0000 2023","1613038843942567936",8970
"Wed Jan 11 05:03:23 +0000 2023","1613038843904643076",0
"Wed Jan 11 05:03:23 +0000 2023","1613038843824947200",389
"Wed Jan 11 05:03:23 +0000 2023","1613038843359264768",2600
"Wed Jan 11 05:03:23 +0000 2023","1613038843112067072",761
"Wed Jan 11 05:03:23 +0000 2023","1613038842293919744",2600
"Wed Jan 11 05:03:23 +0000 2023","1613038841941590016",482
"Wed Jan 11 05:03:22 +0000 2023","1613038839999909888",0
"Wed Jan 11 05:03:22 +0000 2023","1613038839865683968",187
"Wed Jan 11 05:03:22 +0000 2023","1613038838221340675",1094
"Wed Jan 11 05:03:22 +0000 2023","1613038838217064450",7586
"Wed Jan 11 05:03:22 +0000 2023","1613038836879347712",57
"Wed Jan 11 05:03:22 +0000 2023","1613038836371673088",0
"Wed Jan 11 05:03:21 +0000 2023","1613038835755274241",0
"Wed Jan 11 05:03:21 +0000 2023","1613038835277139968",876
"Wed Jan 11 05:03:21 +0000 2023","1613038835088211992",2
"Wed Jan 11 05:03:20 +0000 2023","1613038831321681920",0
"Wed Jan 11 05:03:20 +0000 2023","1613038829291687937",7
"Wed Jan 11 05:03:20 +0000 2023","1613038829203595265",0
"Wed Jan 11 05:03:20 +0000 2023","1613038829048598528",744
"Wed Jan 11 05:03:20 +0000 2023","1613038828633358338",1343
"Wed Jan 11 05:03:20 +0000 2023","1613038828155015168",761
"Wed Jan 11 05:03:20 +0000 2023","1613038828033568768",0
"Wed Jan 11 05:03:19 +0000 2023","1613038826133524480",16
"Wed Jan 11 05:03:19 +0000 2023","1613038825827074048",2312
"Wed Jan 11 05:03:19 +0000 2023","1613038825701527553",0
"Wed Jan 11 05:03:19 +0000 2023","1613038825688670208",3874
"Wed Jan 11 05:03:19 +0000 2023","1613038825453789184",32
"Wed Jan 11 05:03:19 +0000 2023","1613038823763771395",1
"Wed Jan 11 05:03:18 +0000 2023","1613038822945595394",61
"Wed Jan 11 05:03:18 +0000 2023","1613038820995510272",719
"Wed Jan 11 05:03:18 +0000 2023","1613038820030562305",2
"Wed Jan 11 05:03:17 +0000 2023","1613038819074519046",0
"Wed Jan 11 05:03:17 +0000 2023","1613038818873217025",0
"Wed Jan 11 05:03:17 +0000 2023","1613038818265018371",16
"Wed Jan 11 05:03:17 +0000 2023","1613038817799245825",0
"Wed Jan 11 05:03:17 +0000 2023","1613038816566317058",1510
"Wed Jan 11 05:03:17 +0000 2023","1613038816083808262",7586
"Wed Jan 11 05:03:17 +0000 2023","1613038815651794950",1634
"Wed Jan 11 05:03:17 +0000 2023","1613038815634923521",2425
"Wed Jan 11 05:03:16 +0000 2023","1613038813814870017",23
"Wed Jan 11 05:03:16 +0000 2023","1613038813592403968",27
"Wed Jan 11 05:03:16 +0000 2023","1613038811616878592",2258
"Wed Jan 11 05:03:15 +0000 2023","1613038810883043328",335
"Wed Jan 11 05:03:15 +0000 2023","1613038810857619460",8970
"Wed Jan 11 05:03:15 +0000 2023","1613038810484334592",4776
"Wed Jan 11 05:03:15 +0000 2023","1613038810077728772",2515
"Wed Jan 11 05:03:15 +0000 2023","1613038809754509312",0
"Wed Jan 11 05:03:15 +0000 2023","1613038809670914051",0
"Wed Jan 11 05:03:15 +0000 2023","1613038808814993408",876
"Wed Jan 11 05:03:15 +0000 2023","1613038808777326593",27
"Wed Jan 11 05:03:15 +0000 2023","1613038808467111937",12968
"Wed Jan 11 05:03:15 +0000 2023","1613038808437784576",2312
"Wed Jan 11 05:03:14 +0000 2023","1613038805979635713",20611
"Wed Jan 11 05:03:14 +0000 2023","1613038805899960321",325
"Wed Jan 11 05:03:14 +0000 2023","1613038804579004416",1
"Wed Jan 11 05:03:14 +0000 2023","1613038804520034305",0
"Wed Jan 11 05:03:14 +0000 2023","1613038804079714306",0
"Wed Jan 11 05:03:13 +0000 2023","1613038801672339456",2522
"Wed Jan 11 05:03:13 +0000 2023","1613038801517150209",2600
"Wed Jan 11 05:03:12 +0000 2023","1613038796018454528",102
"Wed Jan 11 05:03:12 +0000 2023","1613038795024367617",0
"Wed Jan 11 05:03:12 +0000 2023","1613038794298609664",2487
"Wed Jan 11 05:03:11 +0000 2023","1613038790851047430",3
"Wed Jan 11 05:03:11 +0000 2023","1613038790448381953",19840
"Wed Jan 11 05:03:10 +0000 2023","1613038789009747968",8970
"Wed Jan 11 05:03:10 +0000 2023","1613038786882961409",1286
"Wed Jan 11 05:03:10 +0000 2023","1613038786715463686",19840
"Wed Jan 11 05:03:10 +0000 2023","1613038786522546177",0
"Wed Jan 11 05:03:10 +0000 2023","1613038786363166724",0
"Wed Jan 11 05:03:09 +0000 2023","1613038785087905792",4
"Wed Jan 11 05:03:09 +0000 2023","1613038784396025856",23
"Wed Jan 11 05:03:09 +0000 2023","1613038784203096064",12
"Wed Jan 11 05:03:09 +0000 2023","1613038784140185600",7586
"Wed Jan 11 05:03:09 +0000 2023","1613038783255183360",0
"Wed Jan 11 05:03:09 +0000 2023","1613038782248374274",2
"Wed Jan 11 05:03:08 +0000 2023","1613038780570542080",7586
"Wed Jan 11 05:03:08 +0000 2023","1613038778905395200",538
"Wed Jan 11 05:03:08 +0000 2023","1613038778591105024",0
"Wed Jan 11 05:03:08 +0000 2023","1613038778196627460",0
"Wed Jan 11 05:03:07 +0000 2023","1613038777118883840",19
"Wed Jan 11 05:03:07 +0000 2023","1613038775755759617",40
"Wed Jan 11 05:03:07 +0000 2023","1613038775348924417",17321
"Wed Jan 11 05:03:07 +0000 2023","1613038775172571138",2515
"Wed Jan 11 05:03:07 +0000 2023","1613038774115799040",876
"Wed Jan 11 05:03:07 +0000 2023","1613038773448704000",7339
"Wed Jan 11 05:03:07 +0000 2023","1613038773419520002",0
"Wed Jan 11 05:03:06 +0000 2023","1613038772039593988",4
"Wed Jan 11 05:03:06 +0000 2023","1613038771670511619",158
"Wed Jan 11 05:03:06 +0000 2023","1613038770093268992",1945
"Wed Jan 11 05:03:06 +0000 2023","1613038770026070019",0
"Wed Jan 11 05:03:06 +0000 2023","1613038769908908032",0
"Wed Jan 11 05:03:05 +0000 2023","1613038768625258496",2
"Wed Jan 11 05:03:05 +0000 2023","1613038768453472257",5274
"Wed Jan 11 05:03:05 +0000 2023","1613038768172290051",56
"Wed Jan 11 05:03:05 +0000 2023","1613038766968668160",0
"Wed Jan 11 05:03:05 +0000 2023","1613038765605548032",91
"Wed Jan 11 05:03:04 +0000 2023","1613038764716363776",5236
"Wed Jan 11 05:03:04 +0000 2023","1613038764259176451",51
"Wed Jan 11 05:03:04 +0000 2023","1613038762531119104",1
"Wed Jan 11 05:03:04 +0000 2023","1613038762468192256",339
"Wed Jan 11 05:03:04 +0000 2023","1613038762300248064",7586
"Wed Jan 11 05:03:04 +0000 2023","1613038762292043776",0
"Wed Jan 11 05:03:04 +0000 2023","1613038761041973248",10
"Wed Jan 11 05:03:04 +0000 2023","1613038760710787078",0
"Wed Jan 11 05:03:03 +0000 2023","1613038760383639552",0
"Wed Jan 11 05:03:03 +0000 2023","1613038759947423744",8970
"Wed Jan 11 05:03:03 +0000 2023","1613038759645442048",0
"Wed Jan 11 05:03:03 +0000 2023","1613038759288922117",0
"Wed Jan 11 05:03:03 +0000 2023","1613038758626201600",354
"Wed Jan 11 05:03:03 +0000 2023","1613038758500405249",0
"Wed Jan 11 05:03:03 +0000 2023","1613038758311645185",761
"Wed Jan 11 05:03:03 +0000 2023","1613038758298787841",0
"Wed Jan 11 05:03:03 +0000 2023","1613038756986068992",18721
"Wed Jan 11 05:03:03 +0000 2023","1613038756558409730",16
"Wed Jan 11 05:03:02 +0000 2023","1613038756138831872",2
"Wed Jan 11 05:03:02 +0000 2023","1613038755635695617",1567
"Wed Jan 11 05:03:02 +0000 2023","1613038755073626112",0
"Wed Jan 11 05:03:02 +0000 2023","1613038754981109760",3307
"Wed Jan 11 05:03:02 +0000 2023","1613038754163470337",876
"Wed Jan 11 05:03:02 +0000 2023","1613038753735446530",121
"Wed Jan 11 05:03:02 +0000 2023","1613038753194586114",110
"Wed Jan 11 05:03:01 +0000 2023","1613038750753329152",0
"Wed Jan 11 05:03:00 +0000 2023","1613038747368697856",0
"Wed Jan 11 05:03:00 +0000 2023","1613038746005393409",2600
"Wed Jan 11 05:03:00 +0000 2023","1613038745933996033",2522
"Wed Jan 11 05:03:00 +0000 2023","1613038745812631553",472
"Wed Jan 11 05:03:00 +0000 2023","1613038745682608128",3
"Wed Jan 11 05:03:00 +0000 2023","1613038745351069697",164
"Wed Jan 11 05:03:00 +0000 2023","1613038744445009920",20611
"Wed Jan 11 05:03:00 +0000 2023","1613038744164270080",4776
"Wed Jan 11 05:02:59 +0000 2023","1613038742050336768",2425
"Wed Jan 11 05:02:59 +0000 2023","1613038741559595008",0
"Wed Jan 11 05:02:59 +0000 2023","1613038740703772674",5
"Wed Jan 11 05:02:58 +0000 2023","1613038739143655425",65
"Wed Jan 11 05:02:58 +0000 2023","1613038738199937025",10
"Wed Jan 11 05:02:58 +0000 2023","1613038737885364225",5500
"Wed Jan 11 05:02:58 +0000 2023","1613038737595813888",383
"Wed Jan 11 05:02:58 +0000 2023","1613038736933294082",0
"Wed Jan 11 05:02:58 +0000 2023","1613038736606130176",0
"Wed Jan 11 05:02:57 +0000 2023","1613038733904777216",8970
"Wed Jan 11 05:02:57 +0000 2023","1613038732445106178",7586
"Wed Jan 11 05:02:57 +0000 2023","1613038731937841153",0
"Wed Jan 11 05:02:57 +0000 2023","1613038731841126401",1438
"Wed Jan 11 05:02:56 +0000 2023","1613038731212083205",0
"Wed Jan 11 05:02:56 +0000 2023","1613038730884907008",20
"Wed Jan 11 05:02:56 +0000 2023","1613038729513558018",5117
"Wed Jan 11 05:02:56 +0000 2023","1613038728683094016",8970
"Wed Jan 11 05:02:55 +0000 2023","1613038725658968064",876
"Wed Jan 11 05:02:54 +0000 2023","1613038722450337792",11
"Wed Jan 11 05:02:54 +0000 2023","1613038721405956096",876
"Wed Jan 11 05:02:54 +0000 2023","1613038720449486849",2258
"Wed Jan 11 05:02:53 +0000 2023","1613038718243475456",14
"Wed Jan 11 05:02:53 +0000 2023","1613038717458911233",7586
"Wed Jan 11 05:02:53 +0000 2023","1613038717110976512",876
"Wed Jan 11 05:02:53 +0000 2023","1613038715903041536",7586
"Wed Jan 11 05:02:53 +0000 2023","1613038714862575617",4415
"Wed Jan 11 05:02:53 +0000 2023","1613038714854477825",59
"Wed Jan 11 05:02:52 +0000 2023","1613038714103685126",8970
"Wed Jan 11 05:02:52 +0000 2023","1613038713855942658",2980
"Wed Jan 11 05:02:52 +0000 2023","1613038712920629250",538
"Wed Jan 11 05:02:52 +0000 2023","1613038711091904512",0
"Wed Jan 11 05:02:52 +0000 2023","1613038710760562688",7586
"Wed Jan 11 05:02:51 +0000 2023","1613038709074436098",3842
"Wed Jan 11 05:02:51 +0000 2023","1613038708726419456",12
"Wed Jan 11 05:02:51 +0000 2023","1613038708537856001",504
"Wed Jan 11 05:02:51 +0000 2023","1613038708126814210",0
"Wed Jan 11 05:02:51 +0000 2023","1613038707774476289",2312
"Wed Jan 11 05:02:51 +0000 2023","1613038707237429254",0
"Wed Jan 11 05:02:50 +0000 2023","1613038704247066625",110
"Wed Jan 11 05:02:49 +0000 2023","1613038701210116096",1263
"Wed Jan 11 05:02:49 +0000 2023","1613038699985395713",389
"Wed Jan 11 05:02:49 +0000 2023","1613038697968025603",889
"Wed Jan 11 05:02:48 +0000 2023","1613038696676167682",1
"Wed Jan 11 05:02:48 +0000 2023","1613038694637658118",927
"Wed Jan 11 05:02:48 +0000 2023","1613038694541430784",2804
"Wed Jan 11 05:02:48 +0000 2023","1613038694050705409",0
"Wed Jan 11 05:02:47 +0000 2023","1613038692863442945",81
"Wed Jan 11 05:02:47 +0000 2023","1613038692574052355",0
"Wed Jan 11 05:02:47 +0000 2023","1613038692540506112",659
"Wed Jan 11 05:02:47 +0000 2023","1613038690825019393",2326
"Wed Jan 11 05:02:47 +0000 2023","1613038690133057536",2
"Wed Jan 11 05:02:47 +0000 2023","1613038690086821888",20611
"Wed Jan 11 05:02:47 +0000 2023","1613038689776697344",0
"Wed Jan 11 05:02:46 +0000 2023","1613038689210503168",3307
"Wed Jan 11 05:02:46 +0000 2023","1613038688836935681",57
"Wed Jan 11 05:02:46 +0000 2023","1613038687838932992",108
"Wed Jan 11 05:02:46 +0000 2023","1613038685422845952",833
"Wed Jan 11 05:02:45 +0000 2023","1613038682038050816",32
"Wed Jan 11 05:02:45 +0000 2023","1613038681568301059",10
"Wed Jan 11 05:02:44 +0000 2023","1613038680352120832",7586
"Wed Jan 11 05:02:44 +0000 2023","1613038679941074949",892
"Wed Jan 11 05:02:44 +0000 2023","1613038679433400321",2
"Wed Jan 11 05:02:44 +0000 2023","1613038679236268032",874
"Wed Jan 11 05:02:44 +0000 2023","1613038679022501889",2600
"Wed Jan 11 05:02:44 +0000 2023","1613038678758096896",32
"Wed Jan 11 05:02:44 +0000 2023","1613038678204469249",2522
"Wed Jan 11 05:02:44 +0000 2023","1613038678078803968",50
"Wed Jan 11 05:02:44 +0000 2023","1613038677726269440",2312
"Wed Jan 11 05:02:44 +0000 2023","1613038676870860800",876
"Wed Jan 11 05:02:43 +0000 2023","1613038675981438976",0
"Wed Jan 11 05:02:43 +0000 2023","1613038675000020993",20
"Wed Jan 11 05:02:43 +0000 2023","1613038674035499008",2
"Wed Jan 11 05:02:43 +0000 2023","1613038673116934144",1945
