created_at,id_str,retweet_count
"Wed Jan 11 04:40:57 +0000 2023","1613033197490810881",2
"Wed Jan 11 04:40:57 +0000 2023","1613033196987219968",750
"Wed Jan 11 04:40:57 +0000 2023","1613033196161228800",5243
"Wed Jan 11 04:40:57 +0000 2023","1613033195183964163",581
"Wed Jan 11 04:40:56 +0000 2023","1613033193871118344",2617
"Wed Jan 11 04:40:56 +0000 2023","1613033193606717441",92
"Wed Jan 11 04:40:56 +0000 2023","1613033192189005825",1261
"Wed Jan 11 04:40:56 +0000 2023","1613033191656284160",7
"Wed Jan 11 04:40:55 +0000 2023","1613033190402437121",0
"Wed Jan 11 04:40:55 +0000 2023","1613033187470352386",7617
"Wed Jan 11 04:40:55 +0000 2023","1613033187013455874",2318
"Wed Jan 11 04:40:55 +0000 2023","1613033186988265472",561
"Wed Jan 11 04:40:54 +0000 2023","1613033186216542210",294
"Wed Jan 11 04:40:54 +0000 2023","1613033186111406083",4426
"Wed Jan 11 04:40:54 +0000 2023","1613033185452900352",767
"Wed Jan 11 04:40:54 +0000 2023","1613033185247625218",40
"Wed Jan 11 04:40:54 +0000 2023","1613033184295264257",1329
"Wed Jan 11 04:40:54 +0000 2023","1613033184253612033",13
"Wed Jan 11 04:40:54 +0000 2023","1613033182844133379",671
"Wed Jan 11 04:40:54 +0000 2023","1613033182592475137",2806
"Wed Jan 11 04:40:53 +0000 2023","1613033181879443456",0
"Wed Jan 11 04:40:53 +0000 2023","1613033181455998978",6
"Wed Jan 11 04:40:53 +0000 2023","1613033180897939457",5243
"Wed Jan 11 04:40:53 +0000 2023","1613033180659089411",2363
"Wed Jan 11 04:40:53 +0000 2023","1613033178276704256",0
"Wed Jan 11 04:40:52 +0000 2023","1613033177357893632",20615
"Wed Jan 11 04:40:52 +0000 2023","1613033177286676484",3
"Wed Jan 11 04:40:52 +0000 2023","1613033174338269184",892
"Wed Jan 11 04:40:52 +0000 2023","1613033174036090880",53
"Wed Jan 11 04:40:51 +0000 2023","1613033171096064000",0
"Wed Jan 11 04:40:51 +0000 2023","1613033170701586432",152
"Wed Jan 11 04:40:51 +0000 2023","1613033170697424896",0
"Wed Jan 11 04:40:51 +0000 2023","1613033170521231362",22
"Wed Jan 11 04:40:51 +0000 2023","1613033170500485123",25
"Wed Jan 11 04:40:50 +0000 2023","1613033168721920001",1095
"Wed Jan 11 04:40:50 +0000 2023","1613033165815447553",17
"Wed Jan 11 04:40:49 +0000 2023","1613033164926259207",228
"Wed Jan 11 04:40:49 +0000 2023","1613033164376608769",4920
"Wed Jan 11 04:40:49 +0000 2023","1613033162241900544",7617
"Wed Jan 11 04:40:48 +0000 2023","1613033158160842753",97
"Wed Jan 11 04:40:47 +0000 2023","1613033153014239232",2318
"Wed Jan 11 04:40:46 +0000 2023","1613033152737603584",94
"Wed Jan 11 04:40:46 +0000 2023","1613033151261204482",263
"Wed Jan 11 04:40:46 +0000 2023","1613033150699180032",4
"Wed Jan 11 04:40:46 +0000 2023","1613033150212448258",2981
"Wed Jan 11 04:40:46 +0000 2023","1613033149612843008",5534
"Wed Jan 11 04:40:46 +0000 2023","1613033148924989441",353
"Wed Jan 11 04:40:45 +0000 2023","1613033148245479424",0
"Wed Jan 11 04:40:45 +0000 2023","1613033148002238464",1095
"Wed Jan 11 04:40:45 +0000 2023","1613033147863822337",1634
"Wed Jan 11 04:40:45 +0000 2023","1613033147779940357",271
"Wed Jan 11 04:40:45 +0000 2023","1613033145783271425",14
"Wed Jan 11 04:40:45 +0000 2023","1613033145305292800",173
"Wed Jan 11 04:40:45 +0000 2023","1613033144936198144",565
"Wed Jan 11 04:40:45 +0000 2023","1613033144936194048",6
