created_at,id_str,retweet_count
"Wed Jan 11 04:36:38 +0000 2023","1613032109836320768",0
"Wed Jan 11 04:36:37 +0000 2023","1613032106321481728",0
"Wed Jan 11 04:36:37 +0000 2023","1613032105109344258",1948
"Wed Jan 11 04:36:36 +0000 2023","1613032103813283840",97
"Wed Jan 11 04:36:36 +0000 2023","1613032102693568512",8
"Wed Jan 11 04:36:36 +0000 2023","1613032102622289923",2320
"Wed Jan 11 04:36:36 +0000 2023","1613032101649207296",12968
"Wed Jan 11 04:36:36 +0000 2023","1613032101573451778",2
"Wed Jan 11 04:36:35 +0000 2023","1613032099753197568",1532
"Wed Jan 11 04:36:35 +0000 2023","1613032098419335168",17323
"Wed Jan 11 04:36:34 +0000 2023","1613032095345000450",391
"Wed Jan 11 04:36:34 +0000 2023","1613032094594211847",892
"Wed Jan 11 04:36:34 +0000 2023","1613032093080260608",7624
"Wed Jan 11 04:36:34 +0000 2023","1613032092996349952",4
"Wed Jan 11 04:36:34 +0000 2023","1613032092757114880",7723
"Wed Jan 11 04:36:33 +0000 2023","1613032089544445952",12
"Wed Jan 11 04:36:33 +0000 2023","1613032088860753923",1355
"Wed Jan 11 04:36:32 +0000 2023","1613032086465613825",19843
"Wed Jan 11 04:36:32 +0000 2023","1613032086377480196",4429
"Wed Jan 11 04:36:32 +0000 2023","1613032085979299841",1097
"Wed Jan 11 04:36:32 +0000 2023","1613032085349978114",2
"Wed Jan 11 04:36:32 +0000 2023","1613032084175568896",0
"Wed Jan 11 04:36:32 +0000 2023","1613032084162895872",0
"Wed Jan 11 04:36:31 +0000 2023","1613032082912993285",3844
"Wed Jan 11 04:36:31 +0000 2023","1613032082569154560",0
"Wed Jan 11 04:36:31 +0000 2023","1613032082384777219",0
"Wed Jan 11 04:36:31 +0000 2023","1613032081654784000",2516
"Wed Jan 11 04:36:31 +0000 2023","1613032081239511040",2320
"Wed Jan 11 04:36:31 +0000 2023","1613032080547479552",347
"Wed Jan 11 04:36:30 +0000 2023","1613032078785888257",1355
"Wed Jan 11 04:36:30 +0000 2023","1613032078379208705",0
"Wed Jan 11 04:36:30 +0000 2023","1613032077733003264",279
"Wed Jan 11 04:36:30 +0000 2023","1613032075912966144",0
"Wed Jan 11 04:36:29 +0000 2023","1613032074843418624",386
"Wed Jan 11 04:36:29 +0000 2023","1613032074675380225",0
"Wed Jan 11 04:36:29 +0000 2023","1613032073597427712",1355
"Wed Jan 11 04:36:29 +0000 2023","1613032073253777408",0
"Wed Jan 11 04:36:29 +0000 2023","1613032072129519617",8981
"Wed Jan 11 04:36:29 +0000 2023","1613032071886258178",4429
"Wed Jan 11 04:36:28 +0000 2023","1613032067570307073",8981
"Wed Jan 11 04:36:28 +0000 2023","1613032067205574656",7624
"Wed Jan 11 04:36:27 +0000 2023","1613032065217495041",102
"Wed Jan 11 04:36:27 +0000 2023","1613032064781279233",490
"Wed Jan 11 04:36:27 +0000 2023","1613032064340873221",24
"Wed Jan 11 04:36:27 +0000 2023","1613032063992754176",0
"Wed Jan 11 04:36:27 +0000 2023","1613032063778578432",7
"Wed Jan 11 04:36:27 +0000 2023","1613032062717493248",20615
"Wed Jan 11 04:36:26 +0000 2023","1613032061748809728",0
"Wed Jan 11 04:36:26 +0000 2023","1613032060788305920",0
"Wed Jan 11 04:36:26 +0000 2023","1613032059831783425",2352
"Wed Jan 11 04:36:26 +0000 2023","1613032059580153861",51
"Wed Jan 11 04:36:25 +0000 2023","1613032057697075200",2
"Wed Jan 11 04:36:25 +0000 2023","1613032057000820736",1
"Wed Jan 11 04:36:25 +0000 2023","1613032056552067072",0
"Wed Jan 11 04:36:25 +0000 2023","1613032056442998786",4429
"Wed Jan 11 04:36:25 +0000 2023","1613032054488268800",0
"Wed Jan 11 04:36:24 +0000 2023","1613032053582491648",1
"Wed Jan 11 04:36:24 +0000 2023","1613032052621705219",618
"Wed Jan 11 04:36:23 +0000 2023","1613032047022575619",294
"Wed Jan 11 04:36:23 +0000 2023","1613032045961437184",32
"Wed Jan 11 04:36:22 +0000 2023","1613032045495869440",3
"Wed Jan 11 04:36:22 +0000 2023","1613032044833177605",4779
"Wed Jan 11 04:36:22 +0000 2023","1613032044677718018",20615
"Wed Jan 11 04:36:22 +0000 2023","1613032044141109255",2427
"Wed Jan 11 04:36:22 +0000 2023","1613032042668908546",2336
"Wed Jan 11 04:36:22 +0000 2023","1613032041477738496",103
"Wed Jan 11 04:36:21 +0000 2023","1613032039242162176",1355
"Wed Jan 11 04:36:21 +0000 2023","1613032039237947394",391
"Wed Jan 11 04:36:21 +0000 2023","1613032038637965312",767
"Wed Jan 11 04:36:21 +0000 2023","1613032038298271745",8981
"Wed Jan 11 04:36:20 +0000 2023","1613032035781857280",340
"Wed Jan 11 04:36:20 +0000 2023","1613032034447888384",2806
"Wed Jan 11 04:36:20 +0000 2023","1613032033852264448",5117
"Wed Jan 11 04:36:20 +0000 2023","1613032033437233152",6138
"Wed Jan 11 04:36:19 +0000 2023","1613032032078286849",0
"Wed Jan 11 04:36:19 +0000 2023","1613032031411208194",0
"Wed Jan 11 04:36:19 +0000 2023","1613032029502709766",1
"Wed Jan 11 04:36:19 +0000 2023","1613032029435695107",330
"Wed Jan 11 04:36:18 +0000 2023","1613032027049152518",11
"Wed Jan 11 04:36:18 +0000 2023","1613032027045122050",2981
"Wed Jan 11 04:36:18 +0000 2023","1613032026403405825",1329
"Wed Jan 11 04:36:18 +0000 2023","1613032024734052353",2320
"Wed Jan 11 04:36:18 +0000 2023","1613032024729874432",2336
"Wed Jan 11 04:36:17 +0000 2023","1613032023462912002",1098
"Wed Jan 11 04:36:17 +0000 2023","1613032023131672584",2516
"Wed Jan 11 04:36:17 +0000 2023","1613032021131169794",103
"Wed Jan 11 04:36:16 +0000 2023","1613032020233564165",363
"Wed Jan 11 04:36:16 +0000 2023","1613032019923009536",40
"Wed Jan 11 04:36:16 +0000 2023","1613032018320687105",1248
"Wed Jan 11 04:36:16 +0000 2023","1613032017733767168",0
"Wed Jan 11 04:36:16 +0000 2023","1613032017503092736",80
"Wed Jan 11 04:36:16 +0000 2023","1613032017490497536",793
"Wed Jan 11 04:36:16 +0000 2023","1613032017364385794",2806
"Wed Jan 11 04:36:15 +0000 2023","1613032015967944710",386
"Wed Jan 11 04:36:15 +0000 2023","1613032015334633473",59
"Wed Jan 11 04:36:15 +0000 2023","1613032014218952704",3
"Wed Jan 11 04:36:15 +0000 2023","1613032013535055872",4429
"Wed Jan 11 04:36:15 +0000 2023","1613032013518475267",7624
"Wed Jan 11 04:36:15 +0000 2023","1613032012587360259",5535
"Wed Jan 11 04:36:14 +0000 2023","1613032011949547520",46
"Wed Jan 11 04:36:14 +0000 2023","1613032011773669376",3
"Wed Jan 11 04:36:14 +0000 2023","1613032011534577664",2336
"Wed Jan 11 04:36:14 +0000 2023","1613032011287101441",7624
"Wed Jan 11 04:36:14 +0000 2023","1613032010590691328",0
"Wed Jan 11 04:36:14 +0000 2023","1613032009068150784",33
"Wed Jan 11 04:36:13 +0000 2023","1613032006849531907",0
"Wed Jan 11 04:36:13 +0000 2023","1613032005758844929",165
"Wed Jan 11 04:36:13 +0000 2023","1613032004613804033",0
"Wed Jan 11 04:36:13 +0000 2023","1613032004248903681",48
"Wed Jan 11 04:36:13 +0000 2023","1613032004018384898",1512
"Wed Jan 11 04:36:13 +0000 2023","1613032003644841985",2488
"Wed Jan 11 04:36:12 +0000 2023","1613032003301158914",1355
"Wed Jan 11 04:36:12 +0000 2023","1613032002608824320",5244
"Wed Jan 11 04:36:12 +0000 2023","1613032002445545474",2619
"Wed Jan 11 04:36:12 +0000 2023","1613032001795424261",189
